,topic_0_word,topic_0_score,topic_1_word,topic_1_score,topic_2_word,topic_2_score,topic_3_word,topic_3_score,topic_4_word,topic_4_score,topic_5_word,topic_5_score,topic_6_word,topic_6_score,topic_7_word,topic_7_score,topic_8_word,topic_8_score,topic_9_word,topic_9_score,topic_10_word,topic_10_score,topic_11_word,topic_11_score,topic_12_word,topic_12_score,topic_13_word,topic_13_score,topic_14_word,topic_14_score,topic_15_word,topic_15_score,topic_16_word,topic_16_score,topic_17_word,topic_17_score,topic_18_word,topic_18_score,topic_19_word,topic_19_score,topic_20_word,topic_20_score,topic_21_word,topic_21_score,topic_22_word,topic_22_score,topic_23_word,topic_23_score,topic_24_word,topic_24_score
39,altenburgerland,0.007660960519393552,zahl,0.007302507140394259,cdu,0.008693027352159951,markus,0.007127839116142202,groß,0.008683049849271334,olaf,0.007643057164046102,nato,0.007389573351861285,sagen,0.007218381023057793,deutschland,0.00905530920887405,terror,0.007319614034666344,abschiebung,0.008866156993744625,bild,0.009628554192798136,missbrauch,0.007606960496265629,bmel,0.010307551462511881,twitteren,0.00814115470388491,bei,0.012047916071689684,ausgrenzung,0.01317848438544093,bleiben,0.011381554938959879,raum,0.008832994386767863,krise,0.009211718696720512,vieler,0.011019924094033523,behinderung,0.009323846320457204,nato,0.012267142347830702,regierung,0.00871104775929846,bezahlbar,0.011419523482959831
40,fraktion,0.0074536999823501685,welt,0.007291741486675473,klar,0.008649195695700935,spd,0.007103038479163785,finanzminister,0.008638513202751176,partei,0.007590220307190733,menschenrecht,0.007366170838250956,grundschule,0.007137277422827887,frage,0.008964220050793807,bayern,0.007266110335653461,fordern,0.008811379894406573,mensch,0.009621481676975626,sagen,0.007605347872850502,biosiegel,0.010187565314632194,autofeed,0.008053043910712224,tokio,0.01199986359432688,erinnern,0.013137753614404026,sterben,0.011085439973347948,dirk,0.008728772295709602,kurzarbeitergeld,0.009137769589246239,dafür,0.010620054079104867,müssen,0.009281417071074735,strom,0.012216134402005955,solidarität,0.008696513554480955,euro,0.010377924126508573
41,kommen,0.007446007069677883,merkel,0.007270807113380866,scholz,0.008553158493979725,müssen,0.0070713771535156735,schuldenbremse,0.008571903513355107,bundesregierung,0.007463027184060197,berlin,0.007336315478437775,berlin,0.007134581180078808,album,0.008869254141552778,politisch,0.007243530715420306,müssen,0.008777303470075338,islamisch,0.009506949782269946,welt,0.007482326062917503,bei,0.010159884889463294,facebook,0.007979519595574318,spannend,0.011845558504919815,antisemitismus,0.012301434357712212,befreien,0.010857719117437834,autobahn,0.00860051545188845,fordern,0.009109508121011325,pflegend,0.009975889328191004,geschäft,0.009166405609912075,kohle,0.012150368679205041,autokrat,0.008627663426994937,winter,0.010313917583535573
42,tag,0.007194279064038268,test,0.0072009889065392544,thema,0.008455633984811584,jahr,0.0067868152139369965,dafür,0.008326150009354223,bafin,0.007307959432912951,urteil,0.007304373125082221,leben,0.0071161090021019694,podcast,0.008697159348442217,rechtsextrem,0.007242114181514646,letzter,0.008772939952649852,nahost,0.009076629772310904,müssen,0.007435821835851252,gut,0.01003318434945988,deutschland,0.007967732001435045,nationalmannschaft,0.011835009273843804,taggegenrassismus,0.011701490077644466,freiheit,0.010722665034377122,zerschlagung,0.008523597544613891,arbeitsminister,0.009060420937508714,entlastung,0.009870441416715888,vermittlung,0.00900827288495077,akw,0.011864479038371506,greek,0.008479969913951994,synthetisch,0.010114019529387258
43,wirholendasdirektmandat,0.007192976339203027,bund,0.007049722311106114,mensch,0.008378807279967508,nutzen,0.006703226074460817,land,0.008132325294411881,verantwortung,0.007206063818416771,regime,0.00729628693637959,schnelltest,0.007079417368545717,twitch,0.008436392588575774,danke,0.007240268397971971,flüchtling,0.00864866182762848,wünschen,0.008327749705099587,dürfen,0.007434137842383351,neu,0.009741308189930839,sperren,0.00792169683526554,drücken,0.011776415898338206,müssen,0.011593303196835164,hitler,0.010628850933559288,zukunft,0.008519564501963213,zimmermann,0.009033801767384735,pflegekräft,0.009613551362882026,werden,0.008994743146496875,teilhabe,0.01153333582682649,abkommen,0.008465463870903276,anstieg,0.010102666545094828
44,stimme,0.006841481045719863,wichtig,0.006996952516603944,gruen,0.008294578804431345,erster,0.006664601468164269,sozial,0.008084470703289257,maskenaffäre,0.0070620833735327605,politisch,0.007253229043406686,luftfilter,0.00705979124074704,song,0.00828859858828311,innen,0.007208570260294061,afd,0.00857597227361627,konflikt,0.008304711584871173,deutschland,0.007399137586147271,regional,0.009685870677435239,st,0.007681678730673632,leistung,0.011261740262276597,strukturell,0.01124524032561308,mauerbau,0.010613816686321075,erklären,0.00847160542002365,fair,0.009025345249653286,zukunftsgespräch,0.009445644363353132,bei,0.008855083693999777,brokdorf,0.011496820939722693,werden,0.008300633139995682,million,0.010042698845594604
45,welt,0.0067713743091395336,virus,0.006877151605452444,union,0.008192746859696814,finden,0.006626913677628286,lohn,0.008057292795138553,dürfen,0.0070576719611277925,präsident,0.007186161880691765,bei,0.0069648422695763774,talk,0.008156994884977613,mehrere,0.007113754013853237,aufnahme,0.00856048808265273,solidarität,0.008098375930786413,feministisch,0.007359681532387131,gemeinsam,0.009554717315186763,sep,0.007503511152566058,rassismus,0.011227452887123918,tag,0.011239291368501983,mut,0.010461366331830212,csu,0.008380712370271198,hoch,0.009020701591911855,statt,0.009397234218645094,minderwertig,0.00880844208879243,international,0.01124932263472054,menschenrecht,0.008141012456085644,bei,0.010017125939886231
46,anzeigen,0.006702472187433152,dürfen,0.00666490030797545,stark,0.008131195775372505,clubhouse,0.006525504347488701,politik,0.008001072861685398,nüßlein,0.007012586064120608,belarussisch,0.007151217226219747,bundestag,0.006945797911644518,fraktion,0.00812538871277967,messer,0.007011980370409773,außenpolitisch,0.008508547410923314,rakete,0.00796184944558371,jung,0.0072567528565189,schützen,0.009506910892268863,cdu,0.00741812399017671,finale,0.011034158273510624,neun,0.011180988969950881,frieden,0.010322740414076177,ausbauen,0.008343716398582626,bundesregierung,0.008882120034619391,arbeiten,0.00923741960019006,bestellen,0.0086755382249283,gau,0.010636884358829613,greece,0.008062960131920828,heizöl,0.009906167814921435
47,machen,0.0065887124031040935,booster,0.006643515229820554,klimaneutralität,0.008112669226946104,welt,0.006479334428072535,sagen,0.007908450379962599,jahr,0.0068804768832127685,afdbundestag,0.007133490200853787,zeit,0.0069312723836117305,cdu,0.007740528907317742,würzburg,0.0069747889641630575,vieler,0.008458390316049256,gaza,0.007854314000993403,werden,0.007241236079930714,presseinfo,0.009444588541803564,juli,0.007332179346909769,ungarn,0.010638810368606776,hetze,0.01111418404189168,mai,0.010283928687021063,land,0.008325872915761002,bezahlung,0.008861656881645868,arbeit,0.009230144881197198,politiker,0.008660340740714723,hiroshima,0.010474192640376903,eastmed,0.00804099027597659,bundesregierung,0.009763864056571816
48,werden,0.006561222961019485,ab,0.006619199351659457,erreichen,0.007976978704290464,kommen,0.006396369363938158,prozent,0.00790830951474047,sagen,0.006818868245553133,bundestag,0.0070167865726152925,bayern,0.006872612824326507,kanal,0.007687848700198928,schwer,0.00692559852084124,flughafen,0.008325994666031974,nah,0.007824760418494205,deutsch,0.0071589979925528275,landwirtschaftlich,0.00943293084688166,präsident,0.007198100855577576,wembley,0.01059763966196606,weiß,0.01102052880510734,demokratie,0.010061159071516954,pkw,0.008283382521964703,spd,0.00882125518130791,hand,0.009178128902953907,unbrauchbar,0.008612019389241454,thorium,0.010474192640376903,demokratisch,0.007969749386192833,industrie,0.009661498121937059
