,topic_0_word,topic_0_score,topic_1_word,topic_1_score,topic_2_word,topic_2_score,topic_3_word,topic_3_score,topic_4_word,topic_4_score,topic_5_word,topic_5_score,topic_6_word,topic_6_score,topic_7_word,topic_7_score,topic_8_word,topic_8_score,topic_9_word,topic_9_score,topic_10_word,topic_10_score,topic_11_word,topic_11_score,topic_12_word,topic_12_score,topic_13_word,topic_13_score,topic_14_word,topic_14_score,topic_15_word,topic_15_score,topic_16_word,topic_16_score,topic_17_word,topic_17_score,topic_18_word,topic_18_score,topic_19_word,topic_19_score,topic_20_word,topic_20_score,topic_21_word,topic_21_score,topic_22_word,topic_22_score,topic_23_word,topic_23_score,topic_24_word,topic_24_score
10,gera,0.00856907952406077,letzter,0.010587599969756886,linke,0.015441382293755116,neu,0.01466932819299455,deutschland,0.012641639881163848,apr,0.024505237469973507,katharina,0.01743729225398618,grüne,0.06618351318673557,manfred,0.014814143728729662,kierpacz,0.015806222714311164,covid,0.01592546968249069,alleinstehend,0.01507615582508929,nachm,0.023086973986715633,cpu,0.02441748329219803,glaube,0.024138476575065192,bundesregierung,0.020662083051893966,wichtig,0.017003185685527618,stand,0.016505456092586728,spoo,0.022952866647426705,julia,0.022788786206404853,einwohner,0.020362725565890166,stuttgart,0.01833680988210832,wolfgang,0.020604905406349412,reiche,0.03352787079185947,linke,0.029820788097742097
11,werden,0.008458451808312471,fraktion,0.010487103717903686,videokonferenz,0.014429960178692818,deutschland,0.014135037300280434,partei,0.012382451068794306,age,0.024361096023301918,koalitionsvertrag,0.015945200346366806,landtagswahl,0.05817502449522696,fc,0.012812839611053993,gökhan,0.015696716525021612,sputnik,0.015540346605989918,lambrecht,0.01507615582508929,inhalt,0.022635400485256002,mm,0.02437769109678472,politik,0.02171208810943926,afghanisch,0.020452634230020732,nouripour,0.016873693128103606,untersagung,0.015311552571557033,arbeitsplatz,0.022610285809360565,sprecherin,0.02060419032660485,ungeimpfte,0.01755769263769989,gera,0.018280620114664355,luftverschmutzung,0.020050690308567723,katapult,0.032332413684907385,gesund,0.02961941492406402
12,gut,0.008324755172575025,politik,0.010026220619591183,schindler,0.014429960178692818,wind,0.013792015012984759,pro,0.01208123810054309,feb,0.0228403050231889,linke,0.015763579623207496,panel,0.055955071211376405,leben,0.012780918438063418,nesar,0.015696716525021612,impf,0.01532520352260881,kinderarmut,0.014673181011743901,sperren,0.020079209531654353,laschet,0.023727789044529594,laschet,0.021182845717241907,soldat,0.0201037248179422,einwanderung,0.01667404834286845,deutschland,0.015282259240511683,verhindern,0.022330775780214765,wald,0.020215474055565136,behandlung,0.01723458272385983,rot,0.018034625990369178,krise,0.01997373803749922,entlasten,0.031040251472515507,gehört,0.029414187699150232
13,spd,0.007415441171222515,herr,0.009579025015385585,ab,0.014415675610635802,wirtschaft,0.01377303522244617,million,0.011393202077832494,new,0.02277868451594843,baerbock,0.0156882039312339,afd,0.05544758899083133,palestinian,0.012052062521195462,viorel,0.01559151812735022,eu,0.015160367254951363,kitas,0.014508990765713735,antwort,0.019383838216734978,deutsch,0.023064378064974612,regeln,0.02091268458359497,evakuierung,0.018199725725059054,benennung,0.016538939761609462,fall,0.015091626797176743,sppo,0.02010037426282696,zukunft,0.020199436377719534,nov,0.016924968152260706,uhr,0.01751319281881281,trick,0.01946437423193113,wahlprogramm,0.028541632217091547,wissler,0.026070608216907855
14,ab,0.006928399445747818,demokratie,0.009102229962730597,mai,0.013931018720378807,linker,0.013607418167110266,fdp,0.011303106384176424,per,0.020691914318279922,spd,0.01558318950625635,online,0.055203187883929604,jüdin,0.012052062521195462,hamza,0.01559151812735022,impfzentrum,0.014666470430135558,sozial,0.01447714776999386,folgen,0.019278107881602932,bundestag,0.022820628572775305,liberale,0.020570274501806887,jahr,0.018067574382860545,deutsch,0.0153851837357455,viral,0.015034133253030492,lohn,0.020000010805642843,produzieren,0.01933135134204039,anzahl,0.015951303213730804,mitte,0.01650985691422593,mdl,0.01858085208174367,oo,0.028039620909766656,vorsitzend,0.022246340520272904
15,greiz,0.006753997064260691,csu,0.008791167624739367,jörg,0.013786307034786057,euro,0.013601147180502688,prozent,0.011219193694915978,infection,0.020160546762655423,rot,0.015434938874128752,telefonische,0.047370800233835296,israeli,0.012052062521195462,mercedes,0.01559151812735022,verimpfen,0.014500319191736449,grundsicherung,0.014058100306530619,kannst,0.01838895754832722,fraktion,0.02271301804827459,baerbock,0.020463072976583285,nato,0.01688569935749163,bau,0.012889224154553677,outbreak,0.014669712159032589,leiharbeit,0.01967388569779432,ministerin,0.018969503454061887,neuinfektione,0.015437063972090988,kv,0.016039053819590803,dollar,0.018026180883634238,mrd,0.027951780839275346,völlig,0.022214561193048012
16,morgen,0.006748659244733047,beifall,0.008775127009006614,youtube,0.01372674361072817,klimaneutral,0.013210260957905617,kosten,0.010794651371753373,source,0.019633942104608323,gut,0.01527658437507973,insa,0.04612269738443306,deutschland,0.011935492605771082,kaloyan,0.01559151812735022,produktion,0.01385403375915176,bundesministerin,0.013887005827780241,werden,0.017723675634247187,armin,0.02077556794408467,leider,0.01996816072779772,werden,0.01671066418080409,ausschuss,0.012719678231604267,transmission,0.014030669910957307,mindestlohn,0.01857623443192195,grüne,0.018373831617505457,nrw,0.014856748675867608,tief,0.014512282476543984,abo,0.01695325121912464,amira,0.027914346260551264,wirtschaftet,0.022022999780672493
17,fraktion,0.0065893073113179376,uhr,0.008595348753098283,sprechen,0.013581353775126414,ökologisch,0.012829779998628488,spd,0.010766939423439568,daily,0.01891137850727823,chef,0.014836879263188947,infratest,0.044225986290215714,mann,0.011776629074883551,fatih,0.015490302281729972,impfungen,0.012934303496498578,unterricht,0.013320339763775542,verstoßen,0.017629852058900594,stellv,0.019450035682471684,kanzlerkandidat,0.019876715698805256,nachbarstaat,0.016508085637229893,omi,0.012666112223934932,studie,0.013721174664583273,statt,0.01843130464127529,fraktion,0.017893143822515847,corona,0.013818499029249563,abc,0.013232929586689155,konstantin,0.016763073858663005,ali,0.02771414521741081,dietmarbartsch,0.022022999780672493
18,berlin,0.006468236654202639,laschet,0.008507225092371814,thema,0.012968191548842588,jahr,0.01249715372258008,pflege,0.010630588361907063,health,0.018738031177672528,grünen,0.014539092726894316,dimap,0.04284268665910177,jüdisch,0.011626193823213608,ferhat,0.015207801056830473,vaccin,0.012855260732411928,kinderrecht,0.01279291291359891,erika,0.01700592975308069,merz,0.018680842780165678,markt,0.019450722288754347,ortskräft,0.01592476000942667,mitarbeiter,0.012510857402458496,beschränkung,0.01357988714489868,jahr,0.01718817722784992,landwirt,0.017807990424152768,sein,0.013624275718140738,verpasst,0.013232929586689155,maßnahme,0.016690613103904538,mohamed,0.02733768879202511,ka,0.021850835068618974
19,jahr,0.006459962508257653,bündnis,0.00814109670596822,mittwoch,0.012834059726167527,inga,0.01231854579100342,monat,0.010257625890472253,confirmed,0.017857570833223684,schulze,0.014026939016676277,telef,0.04024552110184742,zentralrat,0.011447685630064767,öffentlich,0.015113277766281703,geben,0.01278184013224255,bayern,0.012792679139143401,android,0.01615930642570746,vorsitzend,0.018473711657425746,richtig,0.019282321260704383,deutsch,0.015418496051769667,mensch,0.012345444309077027,variants,0.01357988714489868,couo,0.01717071870762577,statt,0.017564044484451872,vollständig,0.013426470840594035,münchen,0.013232004163251562,mensch,0.01667726966282616,seo,0.027287985326498246,land,0.02122640463852367
