,topic_0_word,topic_0_score,topic_1_word,topic_1_score,topic_2_word,topic_2_score,topic_3_word,topic_3_score,topic_4_word,topic_4_score,topic_5_word,topic_5_score,topic_6_word,topic_6_score,topic_7_word,topic_7_score,topic_8_word,topic_8_score,topic_9_word,topic_9_score,topic_10_word,topic_10_score,topic_11_word,topic_11_score,topic_12_word,topic_12_score,topic_13_word,topic_13_score,topic_14_word,topic_14_score,topic_15_word,topic_15_score,topic_16_word,topic_16_score,topic_17_word,topic_17_score,topic_18_word,topic_18_score,topic_19_word,topic_19_score,topic_20_word,topic_20_score,topic_21_word,topic_21_score,topic_22_word,topic_22_score,topic_23_word,topic_23_score,topic_24_word,topic_24_score
20,lauterbach,0.0083660444463459,warum,0.009455631572176338,partei,0.007618134322865594,reich,0.010024635348184215,twitteren,0.009940374670523765,umwelt,0.010404200759081415,vieler,0.008569423563023875,technologie,0.010211738537893356,show,0.010932479006228076,muslimisch,0.011314895116687363,gut,0.008476600994080772,mensch,0.009190180681061517,hitler,0.010573365374597979,handy,0.008338890074855871,warum,0.008367739723825889,laschet,0.01032774559989824,eigentlich,0.017723902584547934,kommen,0.008369260943069145,gut,0.010053855105967595,kommen,0.010259058657398396,mensch,0.01081790956257037,dosi,0.009040836379139381,jemand,0.010108582944934013,kontaktbeschränkungen,0.010093122063135054,sozial,0.010719294887349481
21,müssen,0.008125909924168426,ungeimpfte,0.009396874945319392,sehen,0.007313118232936987,schuld,0.009779501623172933,bitte,0.00973573570813413,fdp,0.010238828288207493,einfach,0.008272372381606403,verbrenner,0.010189212275115735,verbreiten,0.009787428914123288,maas,0.011182886659586016,sprache,0.008389099271748926,pkw,0.008906977132478199,antifa,0.010493136537814718,thema,0.008287146787152873,vieler,0.007925098379310479,politik,0.009790828979782545,cannabisverfolgungstop,0.01766607283082414,nase,0.008146559879282835,dorf,0.008588933703605446,thema,0.00947093053063688,öl,0.010424513438054752,big,0.009036034237326159,dumm,0.009994631884439146,richtig,0.009851377244869959,politik,0.010482240686539562
22,politik,0.008022273034812547,testen,0.009247591792142507,werden,0.007173688365554236,kommen,0.009453396772390507,sehen,0.009578297186978162,müssen,0.010148693824186154,verdienen,0.008091041347223408,diesel,0.010057388739110757,ard,0.009757159689796112,mensch,0.011076106254447288,baerbock,0.008079393471480666,strecke,0.008797950731105321,linke,0.010468711670811063,luca,0.007990702910145748,denken,0.0077346464279656685,gut,0.009755017160769862,weedmob,0.017355737880680757,verantwortung,0.008055748131007501,flagge,0.008447755208199712,ausländer,0.009335361168789746,rauch,0.010420899598376974,lipobay,0.008763236202046654,machen,0.009946938972049861,seit,0.009833556303519205,bürgerlich,0.010365968660158311
23,vieler,0.007995529864794616,arzt,0.009232061707334021,groß,0.007171816326197866,mensch,0.009358300641706554,antwort,0.008834332122743547,politik,0.009569652909784152,zeit,0.007826436803813203,atomkraft,0.010045177803734057,medial,0.009647778990694777,israeli,0.01077203296304709,hass,0.007847814227947371,fahrrad,0.008716088552048062,höcke,0.010324408642736949,werden,0.007983738497408192,impfen,0.007619220357028645,scheuer,0.009146068343653726,zeitfürlegalisierung,0.017272092831994743,schutz,0.007974917386287984,laschet,0.008404021613504028,warum,0.009290892560834445,predigen,0.009945163267142064,fahrlässig,0.00875137875888004,witz,0.009735400238162517,müssen,0.00964699379777157,cdu,0.010310785748441869
24,fdp,0.007903286384763156,booster,0.009115736842366667,usa,0.007003653108075795,einfach,0.009083893776427716,lauterbach,0.008644214187000867,cdu,0.00923465301098353,sehen,0.007684716476236935,gut,0.009957119834423827,fernsehen,0.009627221993082588,moslem,0.01042147651861859,sehen,0.007841165852493392,fahrer,0.008650239746454215,bezeichnen,0.010254832955754179,verwaltung,0.007904994117986085,groß,0.007589072978558673,mafia,0.009019218357320023,zeitfuerlegalisierung,0.017215705959694842,herr,0.007948160685293824,arminlasses,0.008167318765457576,werden,0.009023079677419964,bei,0.009453863752061467,nieder,0.008666222485616354,scherz,0.009523774149646993,brauchen,0.009588125145059693,gut,0.009651204396686148
25,sagen,0.007616369387713772,woche,0.008963978631507202,amp,0.006967281291523745,fdp,0.009062529298989014,kommentar,0.008596280516474493,partei,0.009228732002757343,fdp,0.007677010776509658,kommen,0.009862268331669177,meinung,0.009519314962434071,islamistisch,0.01010345114067592,partei,0.0077956380015111616,brauchen,0.008644282686566496,grüne,0.009690123645068794,google,0.007702728280547306,endlich,0.0075789450169031205,korruptunion,0.008843247098222208,droge,0.017021756732754443,leute,0.007862181366048035,leben,0.00808087470885427,flüchtlingspolitik,0.008980236719213311,cola,0.009228373389166327,bekommen,0.008650327030046007,ironisch,0.009439361488373233,kurz,0.0094728712473416,eher,0.009571019471219473
26,afd,0.007552047864168845,maßnahme,0.008735325907060425,machen,0.006697677320031297,finanzieren,0.008912961295181104,warum,0.008083200077259933,fossil,0.008996947064033171,beruf,0.007522025783745151,sonne,0.009543391296158256,berichten,0.009509689506060286,rakete,0.010086787354409227,diskriminierung,0.007648584194879054,müssen,0.008441933774703377,rechts,0.009560702591343269,clubhouse,0.007502459515498496,panikmacher,0.007341487897236773,eigen,0.008679297467899043,hanf,0.01688795674165394,pflicht,0.0074417818135073185,politik,0.00804676654597349,eritreisch,0.008570904677229313,sport,0.009211788761691668,apotheker,0.00859585951788459,finden,0.008696126011841816,gehen,0.008895595074411622,merz,0.009276449945062047
27,grün,0.007319727907807682,geben,0.00873164284227455,cdu,0.0066802077374966025,reiche,0.008498570896209305,tag,0.007872584758638385,brauchen,0.008372610685791931,gewerkschaft,0.007294515231149761,benzin,0.009204106927457075,gast,0.00929384524372146,sehen,0.0098573315042462,recht,0.0076466362437424135,unfall,0.008329439496156369,mensch,0.009558026534845297,telefon,0.007488421259885275,psychiatrie,0.007179129816958149,laschetverhindern,0.008576623469610418,zeit,0.015662695803191965,machen,0.007187789036582769,christentum,0.008007410381635167,afghanistan,0.008547736414628831,nen,0.009109226783002656,heroin,0.00846408997803969,lach,0.0086723253355322,covid,0.008872267817779179,ampel,0.008496856223530698
28,richtig,0.007208321687970898,vieler,0.008715573475948082,politik,0.006648298566690631,kaufen,0.008480669020252574,verstehen,0.007770262824026354,mensch,0.008276554961788756,dürfen,0.007248265519532282,solar,0.008877744047028744,schauen,0.00920196511017677,warum,0.009618641227448717,feminismus,0.007625308338702491,schnell,0.008182592629731691,rechter,0.009447080546555313,neu,0.007291781427809399,bitte,0.007024938109891261,land,0.007913136532191492,cannabislegal,0.015419818730202477,sollen,0.007146167072151576,tun,0.007663618135793192,sollen,0.008201159254803936,kommen,0.009056992532508508,totschlag,0.00840498592831256,herr,0.008630599047218059,letzter,0.008854884836652576,linke,0.00844292573750013
29,klar,0.007203519578201456,hoch,0.008445926823731022,bundestag,0.006545640877928111,arm,0.008314029393117664,eigentlich,0.007725586864602434,tun,0.008141427143855462,werden,0.007237787089946125,müssen,0.008628614314022136,zdf,0.008902657539654933,werden,0.009501471689402914,tun,0.00744649834958665,rad,0.00812450037616581,afdverfassungsfeindlich,0.009436051394615426,schnell,0.007269231931780727,bleiben,0.0069724821865085485,spahn,0.007895526003240136,relegalisierung,0.014325790937758964,lassen,0.007117805884949627,eigentlich,0.007369910978973856,gut,0.008079606418808687,machen,0.008470786400296481,körperverletzung,0.008260581494718743,kommen,0.008518727927244984,wirtschaft,0.008656190217540124,freiheitlich,0.008310051835127752
30,genau,0.007145546281114051,müssen,0.007941220804086175,seit,0.006524392795682431,aktie,0.00813152664762604,machen,0.007652703220720568,umweltschutz,0.007918847339294911,dafür,0.007191290230541425,kwh,0.0084252744141783,warum,0.0087990501346954,arabisch,0.009398496659388376,afd,0.007329795485061146,verbrenner,0.008085430167124388,mitglied,0.009126175803285994,seit,0.007214293471924014,wirklich,0.006972098611882944,amp,0.007852200898120169,gerne,0.014287564768508185,vieler,0.0069808507906446845,lassen,0.007208956998658931,sicherheit,0.00764266380722724,warum,0.008391758941836339,todesfolge,0.008209673421836003,denken,0.008506529732707798,endlich,0.008536941591185336,libertär,0.008136894844733095
31,regierung,0.007076446619101931,neu,0.00793048568524544,schön,0.006484004095349594,bürger,0.008100400813076862,vieler,0.007599656950831975,fordern,0.007588850173354262,warum,0.007171455320716473,elektroauto,0.008399564754506008,spiegel,0.008590569056298564,töten,0.00913420794923653,machen,0.007278789353265589,bauen,0.007969021373912713,klimaschutzsofort,0.008914995251248376,bildung,0.007152481864002469,müssen,0.006927522993940073,einfach,0.007584311653109659,cannabi,0.014119568802743154,amp,0.006962423059387483,christdemokratisch,0.007156871335891499,brauchen,0.0075767271699900204,glas,0.008199454215329426,dto,0.008041184492778488,sehen,0.00844724358007426,kontaktbeschränkung,0.00839863918446537,rechter,0.007943750464935484
